date,temperature,humidity,luminosity,pressure
2023-12-21 14:40:25.239,17.7,29.9,1761,1017.2
2023-12-21 14:40:23.195,17.7,30.0,1767,1017.2
2023-12-21 14:40:21.152,17.7,29.9,1765,1017.3
2023-12-21 14:40:19.109,17.7,30.0,1762,1017.3
2023-12-21 14:40:17.066,17.7,30.0,1760,1017.3
2023-12-21 14:40:15.023,17.7,29.9,1765,1017.3
2023-12-21 14:40:12.980,17.7,29.9,1767,1017.2
2023-12-21 14:40:10.938,17.7,29.8,1764,1017.3
2023-12-21 14:40:08.895,17.7,29.8,1761,1017.3
2023-12-21 14:40:06.852,17.7,29.7,1763,1017.2
2023-12-21 14:40:04.809,17.7,29.7,1768,1017.3
2023-12-21 14:40:02.766,17.7,29.8,1765,1017.3
2023-12-21 14:40:00.723,17.7,29.8,1761,1017.3
2023-12-21 14:39:58.680,17.7,29.8,1762,1017.2
2023-12-21 14:39:56.637,17.7,29.9,1768,1017.3
2023-12-21 14:39:54.594,17.7,29.8,1766,1017.3
2023-12-21 14:39:52.551,17.7,29.8,1763,1017.3
2023-12-21 14:39:50.508,17.7,29.8,1762,1017.3
2023-12-21 14:39:48.465,17.7,29.9,1768,1017.3
2023-12-21 14:39:46.422,17.7,29.9,1768,1017.3
2023-12-21 14:39:44.379,17.7,30.0,1766,1017.3
2023-12-21 14:39:42.337,17.7,29.9,1763,1017.3
2023-12-21 14:39:40.293,17.7,29.9,1766,1017.3
2023-12-21 14:39:38.250,17.7,29.9,1770,1017.3
2023-12-21 14:39:36.208,17.7,29.9,1766,1017.3
2023-12-21 14:39:34.164,17.7,30.0,1762,1017.3
2023-12-21 14:39:32.122,17.7,30.0,1765,1017.3
2023-12-21 14:39:30.079,17.7,29.9,1768,1017.3
2023-12-21 14:39:28.035,17.7,30.0,1764,1017.3
2023-12-21 14:39:25.993,17.7,30.0,1761,1017.3
2023-12-21 14:39:23.950,17.7,30.0,1763,1017.3
2023-12-21 14:39:21.907,17.7,30.1,1769,1017.3
2023-12-21 14:39:19.864,17.7,30.1,1764,1017.3
2023-12-21 14:39:17.821,17.8,30.2,1761,1017.3
2023-12-21 14:39:15.778,17.7,30.2,1765,1017.3
2023-12-21 14:39:13.735,17.7,30.3,1769,1017.3
2023-12-21 14:39:11.692,17.8,30.3,1765,1017.3
2023-12-21 14:39:09.648,17.7,30.3,1761,1017.3
2023-12-21 14:39:07.605,17.7,30.5,1769,1017.4
2023-12-21 14:39:05.561,17.7,30.5,1768,1017.3
2023-12-21 14:39:03.518,17.7,30.5,1764,1017.3
2023-12-21 14:39:01.474,17.7,30.5,1765,1017.4
2023-12-21 14:38:59.432,17.7,30.5,1768,1017.3
2023-12-21 14:38:57.389,17.7,30.7,1766,1017.4
2023-12-21 14:38:55.346,17.7,30.7,1762,1017.3
2023-12-21 14:38:53.302,17.7,30.7,1769,1017.3
2023-12-21 14:38:51.260,17.7,30.9,1768,1017.4
2023-12-21 14:38:49.217,17.7,30.9,1764,1017.3
2023-12-21 14:38:47.174,17.8,31.1,1764,1017.3
2023-12-21 14:38:45.131,17.8,31.2,1768,1017.3
2023-12-21 14:38:43.088,17.7,31.3,1763,1017.3
2023-12-21 14:38:41.045,17.8,31.3,1762,1017.3
2023-12-21 14:38:39.002,17.7,31.3,1768,1017.3
2023-12-21 14:38:36.958,17.7,31.4,1764,1017.4
2023-12-21 14:38:34.915,17.7,31.5,1761,1017.4
2023-12-21 14:38:32.872,17.7,31.5,1768,1017.3
2023-12-21 14:38:30.829,17.7,31.6,1767,1017.4
2023-12-21 14:38:28.786,17.7,31.7,1762,1017.3
2023-12-21 14:38:26.743,17.7,31.7,1762,1017.3
2023-12-21 14:38:24.700,17.7,31.8,1768,1017.3
2023-12-21 14:38:22.657,17.7,32.0,1765,1017.3
2023-12-21 14:38:20.614,17.7,31.9,1761,1017.3
2023-12-21 14:38:18.571,17.7,31.9,1766,1017.3
2023-12-21 14:38:16.528,17.8,32.0,1767,1017.3
2023-12-21 14:38:14.485,17.7,32.0,1764,1017.3
2023-12-21 14:38:12.443,17.7,32.0,1762,1017.3
2023-12-21 14:38:10.399,17.7,31.9,1768,1017.3
2023-12-21 14:38:08.356,17.7,31.7,1768,1017.3
2023-12-21 14:38:06.313,17.7,31.5,1764,1017.4
2023-12-21 14:38:04.271,17.7,31.5,1762,1017.4
2023-12-21 14:38:02.228,17.8,31.3,1769,1017.3
2023-12-21 14:38:00.185,17.8,31.3,1768,1017.3
2023-12-21 14:37:58.142,17.8,31.3,1764,1017.3
2023-12-21 14:37:56.099,17.8,31.2,1762,1017.4
2023-12-21 14:37:54.056,17.8,31.0,1768,1017.4
2023-12-21 14:37:52.013,17.7,31.0,1769,1017.3
2023-12-21 14:37:49.970,17.7,30.9,1766,1017.3
2023-12-21 14:37:47.927,17.8,30.9,1767,1017.4
2023-12-21 14:37:45.883,17.8,30.9,1776,1017.4
2023-12-21 14:37:43.840,17.8,31.1,1776,1017.3
2023-12-21 14:37:41.797,17.7,31.0,1772,1017.4
2023-12-21 14:37:39.754,17.8,31.1,1769,1017.3
2023-12-21 14:37:37.711,17.7,31.2,1773,1017.4
2023-12-21 14:37:35.668,17.7,31.1,1775,1017.4
2023-12-21 14:37:33.625,17.7,31.2,1772,1017.4
2023-12-21 14:37:31.582,17.7,31.1,1770,1017.4
2023-12-21 14:37:29.539,17.8,30.9,1774,1017.3
2023-12-21 14:37:27.496,17.8,30.7,1776,1017.4
2023-12-21 14:37:25.453,17.7,30.7,1773,1017.4
2023-12-21 14:37:23.410,17.8,30.6,1771,1017.4
2023-12-21 14:37:21.367,17.7,30.6,1772,1017.4
2023-12-21 14:37:19.324,17.7,30.7,1777,1017.4
2023-12-21 14:37:17.282,17.7,30.7,1775,1017.4
2023-12-21 14:37:15.238,17.7,30.8,1772,1017.3
2023-12-21 14:37:13.194,17.7,30.8,1774,1017.4
2023-12-21 14:37:11.151,17.7,30.8,1776,1017.3
2023-12-21 14:37:09.107,17.7,30.8,1775,1017.4
2023-12-21 14:37:07.064,17.7,31.0,1773,1017.4
2023-12-21 14:37:05.022,17.7,31.0,1772,1017.4
2023-12-21 14:37:02.978,17.7,30.9,1771,1017.4
2023-12-21 14:37:00.936,17.7,30.8,1774,1017.4
2023-12-21 14:36:58.893,17.7,30.7,1776,1017.4
2023-12-21 14:36:56.850,17.7,30.5,1774,1017.4
2023-12-21 14:36:54.807,17.7,30.1,1771,1017.4
2023-12-21 14:36:52.763,17.7,29.8,1770,1017.4
2023-12-21 14:36:50.721,17.7,29.9,1769,1017.3
2023-12-21 14:36:48.678,17.7,30.0,1773,1017.3
2023-12-21 14:36:46.635,17.7,30.0,1770,1017.3
2023-12-21 14:36:44.592,17.8,30.0,1767,1017.3
2023-12-21 14:36:42.549,17.8,29.7,1763,1017.3
2023-12-21 14:36:40.506,17.7,29.6,1771,1017.4
2023-12-21 14:36:38.463,17.8,29.6,1773,1017.3
2023-12-21 14:36:36.420,17.8,29.6,1770,1017.3
2023-12-21 14:36:34.376,17.7,29.8,1766,1017.4
2023-12-21 14:36:32.333,17.7,29.8,1771,1017.3
2023-12-21 14:36:30.290,17.8,29.9,1775,1017.3
2023-12-21 14:36:28.247,17.7,30.0,1774,1017.4
2023-12-21 14:36:26.204,17.8,30.1,1772,1017.4
2023-12-21 14:36:24.161,17.7,30.1,1768,1017.4
2023-12-21 14:36:22.119,17.7,30.2,1768,1017.4
2023-12-21 14:36:20.076,17.7,30.1,1768,1017.3
2023-12-21 14:36:18.033,17.8,30.3,1772,1017.3
2023-12-21 14:36:15.990,17.8,30.2,1775,1017.3
2023-12-21 14:36:13.947,17.8,30.3,1773,1017.4
2023-12-21 14:36:11.903,17.8,30.4,1770,1017.4
2023-12-21 14:36:09.860,17.8,30.3,1767,1017.3
2023-12-21 14:36:07.816,17.8,30.4,1770,1017.4
2023-12-21 14:36:05.773,17.8,30.5,1773,1017.3
2023-12-21 14:36:03.730,17.8,30.5,1773,1017.4
2023-12-21 14:36:01.688,17.8,30.5,1770,1017.4
2023-12-21 14:35:59.645,17.8,30.4,1769,1017.4
2023-12-21 14:35:57.602,17.8,30.5,1770,1017.4
2023-12-21 14:35:55.559,17.8,30.5,1776,1017.4
2023-12-21 14:35:53.516,17.8,30.4,1775,1017.4
2023-12-21 14:35:51.473,17.8,30.5,1773,1017.4
2023-12-21 14:35:49.430,17.8,30.5,1770,1017.4
2023-12-21 14:35:47.387,17.8,30.6,1767,1017.4
2023-12-21 14:35:45.343,17.8,30.6,1774,1017.3
2023-12-21 14:35:43.301,17.8,30.7,1775,1017.4
2023-12-21 14:35:41.258,17.8,30.8,1773,1017.3
2023-12-21 14:35:39.215,17.8,30.7,1770,1017.4
2023-12-21 14:35:37.172,17.8,30.9,1769,1017.4
2023-12-21 14:35:35.129,17.8,30.9,1774,1017.4
2023-12-21 14:35:33.085,17.8,30.9,1773,1017.3
2023-12-21 14:35:31.042,17.8,31.0,1769,1017.4
2023-12-21 14:35:28.999,17.8,31.0,1769,1017.3
2023-12-21 14:35:26.955,17.8,31.0,1775,1017.4
2023-12-21 14:35:24.912,17.8,31.0,1772,1017.4
2023-12-21 14:35:22.869,17.8,30.9,1768,1017.3
2023-12-21 14:35:20.826,17.8,30.8,1770,1017.4
2023-12-21 14:35:18.782,17.8,30.5,1775,1017.4
2023-12-21 14:35:16.739,17.8,30.5,1771,1017.4
2023-12-21 14:35:14.696,17.8,30.5,1770,1017.4
2023-12-21 14:35:12.653,17.8,30.5,1777,1017.4
2023-12-21 14:35:10.610,17.9,30.4,1776,1017.4
2023-12-21 14:35:08.566,17.8,30.4,1773,1017.4
2023-12-21 14:35:06.523,17.8,30.4,1770,1017.3
2023-12-21 14:35:04.481,17.8,30.5,1775,1017.4
2023-12-21 14:35:02.437,17.8,30.5,1776,1017.4
2023-12-21 14:35:00.394,17.8,30.6,1774,1017.4
2023-12-21 14:34:58.351,17.8,30.6,1770,1017.3
2023-12-21 14:34:56.308,17.8,30.6,1771,1017.4
2023-12-21 14:34:54.265,17.8,30.7,1776,1017.4
2023-12-21 14:34:52.222,17.8,30.8,1774,1017.3
2023-12-21 14:34:50.180,17.8,30.7,1771,1017.3
2023-12-21 14:34:48.137,17.8,30.8,1770,1017.3
2023-12-21 14:34:46.094,17.8,30.8,1773,1017.3
2023-12-21 14:34:44.051,17.8,30.8,1777,1017.3
2023-12-21 14:34:42.008,17.8,30.7,1774,1017.3
2023-12-21 14:34:39.965,17.8,30.8,1773,1017.3
2023-12-21 14:34:37.922,17.8,30.8,1769,1017.3
2023-12-21 14:34:35.879,17.8,30.7,1769,1017.3
2023-12-21 14:34:33.836,17.8,30.8,1771,1017.3
2023-12-21 14:34:31.793,17.8,30.8,1773,1017.3
2023-12-21 14:34:29.750,17.8,30.7,1776,1017.3
2023-12-21 14:34:27.707,17.8,30.6,1777,1017.3
2023-12-21 14:34:25.664,17.8,30.6,1777,1017.3
2023-12-21 14:34:23.621,17.8,30.4,1775,1017.3
2023-12-21 14:34:21.579,17.8,30.5,1774,1017.3
2023-12-21 14:34:19.535,17.8,30.6,1771,1017.3
2023-12-21 14:34:17.491,17.8,30.7,1770,1017.3
2023-12-21 14:34:15.449,17.9,30.7,1771,1017.4
2023-12-21 14:34:13.406,17.8,30.7,1774,1017.3
2023-12-21 14:34:11.363,17.8,30.7,1777,1017.3
2023-12-21 14:34:09.320,17.8,30.8,1778,1017.3
2023-12-21 14:34:07.276,17.8,30.9,1774,1017.3
2023-12-21 14:34:05.232,17.8,30.9,1772,1017.4
2023-12-21 14:34:03.189,17.9,31.0,1770,1017.4
2023-12-21 14:34:01.145,17.8,30.9,1774,1017.4
2023-12-21 14:33:59.103,17.8,31.0,1777,1017.4
2023-12-21 14:33:57.060,17.8,31.1,1775,1017.4
2023-12-21 14:33:55.017,17.9,31.1,1774,1017.4
2023-12-21 14:33:52.973,17.9,31.3,1773,1017.4
2023-12-21 14:33:50.931,17.8,31.2,1770,1017.4
2023-12-21 14:33:48.888,17.9,31.3,1772,1017.4
2023-12-21 14:33:46.845,17.8,31.5,1778,1017.4
2023-12-21 14:33:44.802,17.8,31.4,1776,1017.5
2023-12-21 14:33:42.759,17.9,31.5,1772,1017.5
2023-12-21 14:33:40.715,17.8,31.6,1770,1017.5
2023-12-21 14:33:38.672,17.9,31.7,1776,1017.5
2023-12-21 14:33:36.629,17.9,31.9,1776,1017.5
2023-12-21 14:33:34.586,17.9,32.0,1775,1017.5
2023-12-21 14:33:32.543,17.9,31.9,1773,1017.6
2023-12-21 14:33:30.500,17.9,32.2,1772,1017.5
2023-12-21 14:33:28.457,17.9,32.2,1770,1017.5
2023-12-21 14:33:26.414,17.9,32.3,1773,1017.5
2023-12-21 14:33:24.371,17.9,32.5,1777,1017.5
2023-12-21 14:33:22.327,17.9,32.4,1775,1017.6
2023-12-21 14:33:20.284,17.9,32.4,1772,1017.5
2023-12-21 14:33:18.241,17.9,32.4,1770,1017.5
2023-12-21 14:33:16.198,17.9,32.4,1770,1017.5
2023-12-21 14:33:14.155,17.9,32.5,1772,1017.5
2023-12-21 14:33:12.112,17.9,32.6,1776,1017.5
2023-12-21 14:33:10.069,17.9,32.6,1774,1017.5
2023-12-21 14:33:08.025,17.9,32.7,1773,1017.5
2023-12-21 14:33:05.983,17.9,32.9,1770,1017.5
2023-12-21 14:33:03.939,17.9,32.9,1771,1017.4
2023-12-21 14:33:01.896,17.9,32.9,1774,1017.5
2023-12-21 14:32:59.853,17.9,33.1,1778,1017.5
2023-12-21 14:32:57.810,17.9,33.4,1774,1017.5
2023-12-21 14:32:55.767,17.9,33.2,1773,1017.5
2023-12-21 14:32:53.725,17.9,33.0,1769,1017.4
2023-12-21 14:32:51.681,17.9,33.0,1770,1017.4
2023-12-21 14:32:49.638,17.9,33.0,1773,1017.4
2023-12-21 14:32:47.595,17.9,33.0,1776,1017.4
2023-12-21 14:32:45.553,17.9,33.0,1776,1017.4
2023-12-21 14:32:43.509,17.9,33.1,1775,1017.4
2023-12-21 14:32:41.466,17.9,33.1,1773,1017.4
2023-12-21 14:32:39.424,17.9,33.2,1772,1017.4
2023-12-21 14:32:37.380,17.9,33.3,1770,1017.4
2023-12-21 14:32:35.338,17.9,33.3,1770,1017.4
2023-12-21 14:32:33.295,17.9,33.1,1769,1017.4
2023-12-21 14:32:31.252,17.9,33.1,1772,1017.4
2023-12-21 14:32:29.209,17.9,32.8,1776,1017.3
2023-12-21 14:32:27.166,17.9,32.8,1777,1017.4
2023-12-21 14:32:25.123,17.9,32.6,1776,1017.3
2023-12-21 14:32:23.080,17.9,32.6,1772,1017.3
2023-12-21 14:32:21.037,17.9,32.5,1770,1017.3
2023-12-21 14:32:18.994,17.9,32.3,1769,1017.3
2023-12-21 14:32:16.951,17.9,32.2,1773,1017.3
2023-12-21 14:32:14.908,17.9,32.1,1770,1017.3
2023-12-21 14:32:12.865,17.9,31.9,1770,1017.3
2023-12-21 14:32:10.822,17.9,31.7,1771,1017.3
2023-12-21 14:32:08.780,18.0,31.4,1770,1017.3
2023-12-21 14:32:06.737,18.0,31.2,1769,1017.3
2023-12-21 14:32:04.694,18.0,30.9,1771,1017.3
2023-12-21 14:32:02.651,18.0,30.6,1775,1017.3
2023-12-21 14:32:00.608,18.0,30.3,1773,1017.3
2023-12-21 14:31:58.565,18.0,30.1,1771,1017.3
2023-12-21 14:31:56.522,18.0,29.9,1770,1017.3
2023-12-21 14:31:54.479,18.0,29.9,1770,1017.3
2023-12-21 14:31:52.436,18.0,30.0,1772,1017.3
2023-12-21 14:31:50.393,18.0,30.1,1776,1017.3
2023-12-21 14:31:48.350,18.1,30.1,1775,1017.3
2023-12-21 14:31:46.307,18.0,30.1,1774,1017.3
2023-12-21 14:31:44.264,18.1,30.1,1772,1017.3
2023-12-21 14:31:42.221,18.0,30.1,1772,1017.3
2023-12-21 14:31:40.178,18.1,30.2,1771,1017.4
2023-12-21 14:31:38.135,18.0,30.1,1770,1017.3
2023-12-21 14:31:36.092,18.1,30.3,1770,1017.3
2023-12-21 14:31:34.050,18.1,30.3,1771,1017.3
2023-12-21 14:31:32.006,18.1,30.4,1774,1017.3
2023-12-21 14:31:29.963,18.0,30.4,1777,1017.3
2023-12-21 14:31:27.920,18.1,30.5,1776,1017.3
2023-12-21 14:31:25.878,18.1,30.5,1774,1017.2
2023-12-21 14:31:23.835,18.1,30.5,1770,1017.3
2023-12-21 14:31:21.791,18.1,30.7,1768,1017.2
2023-12-21 14:31:19.749,18.1,30.7,1774,1017.3
2023-12-21 14:31:17.706,18.1,30.7,1777,1017.3
2023-12-21 14:31:15.662,18.1,30.4,1773,1017.3
2023-12-21 14:31:13.620,18.2,30.4,1771,1017.3
2023-12-21 14:31:11.577,18.1,30.3,1771,1017.3
2023-12-21 14:31:09.534,18.1,30.2,1777,1017.3
2023-12-21 14:31:07.491,18.2,30.3,1781,1017.3
2023-12-21 14:31:05.448,18.2,30.3,1779,1017.2
2023-12-21 14:31:03.404,18.1,30.4,1775,1017.2
2023-12-21 14:31:01.361,18.2,30.5,1775,1017.3
2023-12-21 14:30:59.317,18.2,30.5,1780,1017.2
2023-12-21 14:30:57.275,18.2,30.7,1782,1017.3
2023-12-21 14:30:55.232,18.2,30.7,1779,1017.3
2023-12-21 14:30:53.188,18.2,30.7,1778,1017.3
2023-12-21 14:30:51.146,18.2,30.9,1775,1017.3
2023-12-21 14:30:49.102,18.2,31.0,1774,1017.3
2023-12-21 14:30:47.059,18.2,31.0,1779,1017.3
2023-12-21 14:30:45.016,18.1,31.0,1763,1017.3
2023-12-21 14:30:42.972,18.1,31.2,1758,1017.3
2023-12-21 14:30:40.929,18.2,31.2,1755,1017.3
2023-12-21 14:30:38.887,18.2,31.3,1760,1017.3
2023-12-21 14:30:36.844,18.1,31.3,1764,1017.3
2023-12-21 14:30:34.801,18.2,31.3,1766,1017.3
2023-12-21 14:30:32.758,18.2,31.5,1761,1017.3
2023-12-21 14:30:30.715,18.2,31.6,1760,1017.3
2023-12-21 14:30:28.672,18.2,31.7,1757,1017.2
2023-12-21 14:30:26.629,18.1,31.6,1756,1017.3
2023-12-21 14:30:24.586,18.2,31.6,1761,1017.3
2023-12-21 14:30:22.543,18.1,31.3,23,1017.3
2023-12-21 14:30:20.500,18.1,31.2,19,1017.3
2023-12-21 14:30:18.457,18.1,31.2,165,1017.3
2023-12-21 14:30:16.414,18.0,31.1,1763,1017.3
2023-12-21 14:30:14.371,18.1,31.2,426,1017.3
2023-12-21 14:30:12.328,18.1,31.2,1373,1017.3
2023-12-21 14:30:10.285,18.1,31.3,1222,1017.3
2023-12-21 14:30:08.242,18.1,31.5,1222,1017.3
2023-12-21 14:30:06.199,18.1,31.5,1221,1017.3
2023-12-21 14:30:04.156,18.1,31.6,1220,1017.3
2023-12-21 14:30:02.113,18.1,31.8,1218,1017.3
2023-12-21 14:30:00.070,18.1,31.8,1221,1017.3
2023-12-21 14:29:58.026,18.0,32.1,1223,1017.3
2023-12-21 14:29:55.984,18.0,32.1,1223,1017.3
2023-12-21 14:29:53.941,18.0,32.3,1222,1017.3
2023-12-21 14:29:51.898,18.0,32.6,1219,1017.3
2023-12-21 14:29:49.856,18.0,32.8,1218,1017.2
2023-12-21 14:29:47.811,18.0,32.9,1220,1017.2
2023-12-21 14:29:45.769,18.0,33.0,1222,1017.2
2023-12-21 14:29:43.726,17.9,33.1,1221,1017.3
2023-12-21 14:29:41.683,17.9,33.4,1221,1017.2
2023-12-21 14:29:39.640,17.9,33.5,550,1017.2
2023-12-21 14:29:37.596,18.0,33.9,90,1017.3
2023-12-21 14:29:35.553,18.0,33.9,1265,1017.2
2023-12-21 14:29:33.510,18.0,33.8,783,1017.2
2023-12-21 14:29:31.467,17.9,33.8,356,1017.2
2023-12-21 14:29:29.424,17.9,33.4,202,1017.2
2023-12-21 14:29:27.380,17.9,33.5,316,1017.2
2023-12-21 14:29:25.337,17.9,33.5,267,1017.2
2023-12-21 14:29:23.294,17.9,33.4,282,1017.2
2023-12-21 14:29:21.250,17.9,33.3,288,1017.2
2023-12-21 14:29:19.207,17.9,33.0,339,1017.1
2023-12-21 14:29:17.163,17.8,32.6,1463,1017.2
2023-12-21 14:29:15.120,17.7,32.3,1360,1017.1
2023-12-21 14:29:13.077,17.7,32.4,1090,1017.1
2023-12-21 14:29:11.035,17.7,32.5,1519,1017.2
2023-12-21 14:29:08.992,17.7,32.6,1357,1017.1
2023-12-21 14:29:06.948,17.9,32.7,1464,1017.1
2023-12-21 14:29:04.905,17.8,32.8,1017,1017.1
2023-12-21 14:29:02.863,17.9,33.0,538,1017.2
2023-12-21 14:29:00.820,17.9,33.1,988,1017.2
2023-12-21 14:28:58.776,18.0,33.3,1734,1017.2
2023-12-21 14:28:56.733,18.1,33.5,1275,1017.2
2023-12-21 14:28:54.690,18.1,33.5,262,1017.2
2023-12-21 14:28:52.647,18.1,33.4,239,1017.2
2023-12-21 14:28:50.604,18.1,33.5,382,1017.2
2023-12-21 14:28:48.561,18.1,33.5,121,1017.2
2023-12-21 14:28:46.518,18.2,33.7,609,1017.2
2023-12-21 14:28:44.475,18.2,33.7,640,1017.2
2023-12-21 14:28:42.432,18.1,33.6,58,1017.2
2023-12-21 14:28:40.389,18.1,33.6,58,1017.1
2023-12-21 14:28:38.345,18.1,33.5,48,1017.1
2023-12-21 14:28:36.302,18.1,33.9,785,1017.1
2023-12-21 14:28:34.260,18.1,33.8,1614,1017.2
2023-12-21 14:28:32.217,18.1,33.8,1546,1017.2
2023-12-21 14:28:30.173,18.1,33.8,1525,1017.2
2023-12-21 14:28:28.131,18.1,33.9,133,1017.2
2023-12-21 14:28:26.087,18.0,33.7,341,1017.2
2023-12-21 14:28:24.043,18.0,33.8,362,1017.2
2023-12-21 14:28:22.001,18.0,33.6,717,1017.2
2023-12-21 14:28:19.958,18.0,33.8,1049,1017.2
2023-12-21 14:28:17.915,18.0,33.8,819,1017.2
2023-12-21 14:28:15.871,18.0,33.8,668,1017.2
2023-12-21 14:28:13.828,18.0,33.8,1520,1017.2
2023-12-21 14:28:11.785,18.0,33.7,1149,1017.2
2023-12-21 14:28:09.742,18.0,33.7,1368,1017.2
2023-12-21 14:28:07.699,18.0,33.9,364,1017.2
2023-12-21 14:28:05.656,17.9,34.0,1190,1017.2
2023-12-21 14:28:03.613,17.9,34.1,1203,1017.2
2023-12-21 14:28:01.570,17.9,34.1,1212,1017.2
2023-12-21 14:27:59.527,17.9,34.0,683,1017.2
2023-12-21 14:27:57.484,17.9,33.9,941,1017.2
2023-12-21 14:27:55.441,17.9,34.1,698,1017.2
2023-12-21 14:27:53.398,17.8,34.2,1312,1017.2
2023-12-21 14:27:51.355,17.9,34.4,1805,1017.2
2023-12-21 14:27:49.312,17.8,34.2,1765,1017.2
2023-12-21 14:27:47.268,17.8,34.1,502,1017.2
2023-12-21 14:27:45.225,17.8,33.9,812,1017.2
2023-12-21 14:27:43.182,17.8,34.1,325,1017.2
2023-12-21 14:27:41.139,17.7,34.3,596,1017.1
2023-12-21 14:27:39.096,17.7,34.6,827,1017.2
2023-12-21 14:27:37.053,17.7,34.8,836,1017.2
2023-12-21 14:27:35.010,17.7,35.0,156,1017.2
2023-12-21 14:27:32.967,17.8,35.3,495,1017.2
2023-12-21 14:27:30.924,17.8,35.4,202,1017.2
2023-12-21 14:27:28.881,17.8,35.5,215,1017.2
2023-12-21 14:27:26.837,17.7,35.8,427,1017.2
2023-12-21 14:27:24.794,17.8,35.9,196,1017.2
2023-12-21 14:27:22.751,17.7,36.0,121,1017.2
2023-12-21 14:27:20.708,17.7,36.1,600,1017.2
2023-12-21 14:27:18.665,17.8,36.2,59,1017.2
2023-12-21 14:27:16.623,17.8,36.4,786,1017.2
2023-12-21 14:27:14.579,17.8,36.6,761,1017.2
2023-12-21 14:27:12.536,17.7,36.5,945,1017.2
2023-12-21 14:27:10.494,17.7,36.8,467,1017.2
2023-12-21 14:27:08.450,17.7,37.2,290,1017.2
2023-12-21 14:27:06.407,17.7,37.3,253,1017.2
2023-12-21 14:27:04.364,17.7,37.3,277,1017.2
2023-12-21 14:27:02.321,17.7,37.5,275,1017.2
2023-12-21 14:27:00.278,17.8,37.9,1134,1017.2
2023-12-21 14:26:58.235,17.8,38.3,326,1017.3
2023-12-21 14:25:09.882,17.1,31.4,67,1018.9
2023-12-21 14:25:07.838,17.1,31.2,1411,1018.9
2023-12-21 14:25:05.795,17.1,31.3,234,1019.0
2023-12-21 14:25:03.752,17.1,31.2,174,1019.0
2023-12-21 14:25:01.709,17.2,31.4,538,1018.9
2023-12-21 14:24:59.666,17.1,31.2,245,1019.0
